,0
9829,2
9830,2
9831,0
9832,2
9833,2
9834,2
9835,0
9836,2
9837,1
9838,0
9839,2
9840,2
9841,0
9842,0
9843,1
9844,0
9845,0
9846,2
9847,1
9848,2
9849,0
9850,2
9851,1
9852,0
9853,1
9854,1
9855,2
9856,1
9857,1
9858,1
9859,0
9860,1
9861,0
9862,0
9863,0
9864,1
9865,0
9866,1
9867,2
9868,0
9869,2
9870,0
9871,0
9872,0
9873,0
9874,2
9875,2
9876,0
9877,0
9878,2
9879,2
9880,1
9881,1
9882,0
9883,0
9884,0
9885,1
9886,1
9887,0
9888,1
9889,2
9890,0
9891,2
9892,0
9893,0
9894,0
9895,1
9896,2
9897,0
9898,2
9899,0
9900,1
9901,2
9902,2
9903,0
9904,0
9905,0
9906,0
9907,0
9908,0
9909,0
9910,0
9911,2
9912,2
9913,1
9914,1
9915,1
9916,2
9917,2
9918,0
9919,2
9920,2
9921,0
9922,1
9923,0
9924,1
9925,2
9926,0
9927,1
9928,0
9929,2
9930,1
9931,0
9932,2
9933,2
9934,1
9935,0
9936,0
9937,0
9938,0
9939,2
9940,0
9941,1
9942,1
9943,2
9944,0
9945,2
9946,2
9947,2
9948,0
9949,2
9950,1
9951,0
9952,2
9953,2
9954,1
9955,0
9956,0
9957,1
9958,0
9959,2
9960,0
9961,2
9962,2
9963,2
9964,1
9965,0
9966,2
9967,2
9968,0
9969,1
9970,0
9971,2
9972,1
9973,0
9974,0
9975,1
9976,0
9977,2
9978,1
9979,0
9980,1
9981,2
9982,2
9983,1
9984,0
9985,0
9986,2
9987,1
9988,0
9989,0
9990,0
9991,0
9992,1
9993,2
9994,2
9995,2
9996,0
9997,0
9998,1
9999,1
10000,0
10001,0
10002,2
10003,1
10004,1
10005,0
10006,0
10007,2
10008,2
10009,0
10010,2
10011,2
10012,2
10013,2
10014,1
10015,0
10016,1
10017,0
10018,1
10019,1
10020,2
10021,1
10022,2
10023,0
10024,0
10025,2
10026,2
10027,0
10028,1
10029,2
10030,0
10031,2
10032,1
10033,0
10034,2
10035,2
10036,0
10037,0
10038,2
10039,2
10040,2
10041,1
10042,1
10043,0
10044,0
10045,0
10046,0
10047,2
10048,2
10049,0
10050,1
10051,2
10052,2
10053,0
10054,2
10055,1
10056,0
10057,2
10058,2
10059,0
10060,2
10061,2
10062,1
10063,0
10064,2
10065,0
10066,0
10067,2
10068,1
10069,1
10070,1
10071,1
10072,2
10073,2
10074,2
10075,0
10076,0
10077,1
10078,1
10079,0
10080,0
10081,0
10082,0
10083,0
10084,0
10085,2
10086,1
10087,1
10088,0
10089,0
10090,0
10091,0
10092,1
10093,0
10094,0
10095,2
10096,2
10097,2
10098,0
10099,2
10100,1
10101,2
10102,2
10103,1
10104,0
10105,2
10106,0
10107,1
10108,0
10109,2
10110,1
10111,2
10112,0
10113,2
10114,1
10115,1
10116,2
10117,0
10118,0
10119,0
10120,1
10121,1
10122,0
10123,0
10124,2
10125,0
10126,2
10127,2
10128,2
10129,2
10130,0
10131,0
10132,2
10133,1
10134,2
10135,1
10136,1
10137,0
10138,0
10139,1
10140,0
10141,2
10142,1
10143,0
10144,0
10145,1
10146,1
10147,0
10148,1
10149,0
10150,1
10151,0
10152,0
10153,2
10154,0
10155,0
10156,2
10157,1
10158,1
10159,0
10160,2
10161,2
10162,2
10163,1
10164,0
10165,0
10166,0
10167,1
10168,2
10169,1
10170,0
10171,2
10172,0
10173,2
10174,0
10175,0
10176,1
10177,2
10178,1
10179,2
10180,0
10181,2
10182,0
10183,1
10184,0
10185,2
10186,1
10187,2
10188,0
10189,0
10190,0
10191,2
10192,0
10193,2
10194,2
10195,1
10196,1
10197,0
10198,0
10199,0
10200,0
10201,1
10202,2
10203,1
10204,2
10205,0
10206,1
10207,2
10208,2
10209,0
10210,2
10211,2
10212,0
10213,2
10214,1
10215,2
10216,2
10217,1
10218,1
10219,2
10220,2
10221,0
10222,1
10223,2
10224,0
10225,0
10226,2
10227,0
10228,2
10229,1
10230,0
10231,0
10232,2
10233,0
10234,0
10235,0
10236,2
10237,2
10238,0
10239,2
10240,2
10241,1
10242,0
10243,2
10244,2
10245,1
10246,1
10247,1
10248,1
10249,0
10250,2
10251,0
10252,0
10253,0
10254,1
10255,0
10256,2
10257,2
10258,2
10259,0
10260,0
10261,2
10262,1
10263,0
10264,2
10265,2
10266,0
10267,1
10268,1
10269,2
10270,0
10271,0
10272,0
10273,1
10274,2
10275,2
10276,2
10277,2
10278,1
10279,1
10280,0
10281,2
10282,0
10283,1
10284,2
10285,0
10286,1
10287,2
10288,2
10289,1
10290,1
10291,0
10292,0
10293,0
10294,2
10295,2
10296,0
10297,0
10298,2
10299,0
10300,0
10301,2
10302,2
10303,2
10304,0
10305,1
10306,1
10307,0
10308,0
10309,0
10310,1
10311,2
10312,0
10313,2
10314,1
10315,2
10316,0
10317,0
10318,0
10319,2
10320,2
10321,2
10322,1
10323,2
10324,2
10325,1
10326,0
10327,1
10328,1
10329,0
10330,2
10331,2
10332,1
10333,2
10334,2
10335,0
10336,0
10337,1
10338,2
10339,1
10340,2
10341,0
10342,2
10343,0
10344,1
10345,2
10346,0
10347,0
10348,0
10349,1
10350,0
10351,2
10352,1
10353,2
10354,2
10355,0
10356,1
10357,2
10358,1
10359,2
10360,2
10361,0
10362,2
10363,0
10364,2
10365,0
10366,2
10367,1
10368,2
10369,2
10370,0
10371,2
10372,2
10373,0
10374,2
10375,0
10376,2
10377,0
10378,0
10379,2
10380,0
10381,0
10382,1
10383,2
10384,0
10385,2
10386,0
10387,2
10388,1
10389,2
10390,0
10391,0
10392,1
10393,0
10394,1
10395,2
10396,2
10397,1
10398,0
10399,1
10400,2
10401,0
10402,2
10403,1
10404,1
10405,0
10406,1
10407,1
10408,2
10409,0
10410,0
10411,1
10412,2
10413,1
10414,0
10415,0
10416,0
10417,0
10418,1
10419,0
10420,0
10421,2
10422,1
10423,0
10424,2
10425,1
10426,0
10427,2
10428,2
10429,2
10430,1
10431,2
10432,2
10433,1
10434,0
10435,0
10436,1
10437,1
10438,2
10439,1
10440,2
10441,0
10442,2
10443,0
10444,1
10445,2
10446,2
10447,2
10448,0
10449,0
10450,0
10451,0
10452,1
10453,0
10454,1
10455,1
10456,1
10457,0
10458,2
10459,0
10460,1
10461,2
10462,2
10463,0
10464,2
10465,0
10466,1
10467,0
10468,0
10469,1
10470,0
10471,2
10472,2
10473,0
10474,0
10475,2
10476,0
10477,0
10478,0
10479,0
10480,2
10481,0
10482,1
10483,2
10484,1
10485,2
10486,2
10487,0
10488,2
10489,0
10490,0
10491,0
10492,0
10493,0
10494,2
10495,2
10496,0
10497,1
10498,0
10499,2
10500,0
10501,2
10502,2
10503,0
10504,0
10505,0
10506,0
10507,0
10508,2
10509,1
10510,0
10511,0
10512,0
10513,0
10514,1
10515,0
10516,2
10517,0
10518,2
10519,2
10520,0
10521,0
10522,2
10523,0
10524,0
10525,2
10526,0
10527,1
10528,2
10529,2
10530,2
10531,0
10532,0
10533,0
10534,2
10535,0
10536,1
10537,1
10538,2
10539,2
10540,1
10541,1
10542,2
10543,1
10544,1
10545,1
10546,1
10547,1
10548,2
10549,2
10550,1
10551,1
10552,2
10553,0
10554,0
10555,0
10556,1
10557,1
10558,1
10559,0
10560,1
10561,2
10562,2
10563,1
10564,0
10565,2
10566,1
10567,2
10568,1
10569,2
10570,1
10571,1
10572,1
10573,1
10574,2
10575,2
10576,0
10577,2
10578,0
10579,1
10580,0
10581,0
10582,2
10583,1
10584,0
10585,2
10586,2
10587,2
10588,1
10589,2
10590,0
10591,2
10592,1
10593,1
10594,0
10595,1
10596,0
10597,2
10598,0
10599,0
10600,0
10601,0
10602,0
10603,1
10604,2
10605,0
10606,2
10607,2
10608,1
10609,1
10610,1
10611,0
10612,0
10613,0
10614,2
10615,0
10616,2
10617,2
10618,1
10619,2
10620,0
10621,0
10622,2
10623,1
10624,0
10625,0
10626,0
10627,0
10628,1
10629,1
10630,1
10631,0
10632,2
10633,2
10634,2
10635,2
10636,0
10637,2
10638,0
10639,0
10640,2
10641,1
10642,2
10643,2
10644,1
10645,0
10646,0
10647,0
10648,2
10649,0
10650,2
10651,2
10652,0
10653,2
10654,2
10655,0
10656,0
10657,2
10658,1
10659,0
10660,0
10661,0
10662,1
10663,0
10664,0
10665,0
10666,0
10667,2
10668,2
10669,1
10670,0
10671,2
10672,0
10673,1
10674,0
10675,1
10676,2
10677,2
10678,0
10679,0
10680,2
10681,1
10682,0
10683,1
10684,1
10685,1
10686,0
10687,1
10688,2
10689,0
10690,2
10691,1
10692,2
10693,2
10694,0
10695,0
10696,0
10697,2
10698,2
10699,1
10700,0
10701,0
10702,0
10703,2
10704,0
10705,0
10706,2
10707,1
10708,1
10709,2
10710,0
10711,2
10712,0
10713,0
10714,0
10715,0
10716,0
10717,1
10718,1
10719,0
10720,2
10721,2
10722,0
10723,1
10724,2
10725,1
10726,0
10727,1
10728,2
10729,0
10730,1
10731,1
10732,2
10733,2
10734,2
10735,0
10736,2
10737,2
10738,0
10739,0
10740,2
10741,2
10742,2
10743,2
10744,0
10745,0
10746,1
10747,1
10748,0
10749,0
10750,2
10751,1
10752,0
10753,0
10754,0
10755,1
10756,1
10757,2
10758,2
10759,2
10760,0
10761,2
10762,2
10763,1
10764,1
10765,2
10766,2
10767,1
10768,1
10769,0
10770,1
10771,0
10772,2
10773,2
10774,0
10775,1
10776,1
10777,0
10778,0
10779,0
10780,0
10781,2
10782,1
10783,2
10784,2
10785,1
10786,0
10787,1
10788,2
10789,0
10790,2
10791,2
10792,0
10793,0
10794,0
10795,0
10796,0
10797,1
10798,1
10799,2
10800,2
10801,0
10802,1
10803,1
10804,2
10805,1
10806,1
10807,2
10808,2
10809,0
10810,2
10811,1
10812,2
10813,2
10814,1
10815,1
10816,0
10817,2
10818,1
10819,0
10820,0
10821,2
10822,2
10823,0
10824,0
10825,0
10826,1
10827,2
10828,0
10829,2
10830,2
10831,2
10832,1
10833,1
10834,0
10835,0
10836,2
10837,1
10838,2
10839,0
10840,0
10841,0
10842,0
10843,1
10844,1
10845,0
10846,0
10847,0
10848,0
10849,0
10850,0
10851,1
10852,2
10853,0
10854,1
10855,0
10856,1
10857,1
10858,0
10859,1
10860,1
10861,2
10862,0
10863,2
10864,0
10865,2
10866,2
10867,2
10868,0
10869,0
10870,1
10871,2
10872,1
10873,0
10874,2
10875,0
10876,2
10877,2
10878,1
10879,0
10880,1
10881,2
10882,2
10883,0
10884,0
10885,2
10886,0
10887,2
10888,2
10889,0
10890,1
10891,1
10892,2
10893,2
10894,2
10895,1
10896,2
10897,0
10898,2
10899,2
10900,0
10901,2
10902,0
10903,2
10904,2
10905,1
10906,0
10907,0
10908,0
10909,1
10910,1
10911,1
10912,1
10913,2
10914,1
10915,0
10916,1
10917,0
10918,1
10919,0
10920,2
10921,1
10922,1
10923,0
10924,2
10925,1
10926,1
10927,1
10928,2
10929,0
10930,0
10931,2
10932,0
10933,2
10934,0
10935,0
10936,0
10937,1
10938,0
10939,0
10940,2
10941,0
10942,1
10943,0
10944,0
10945,2
10946,2
10947,0
10948,1
10949,1
10950,0
10951,0
10952,1
10953,2
10954,0
10955,2
10956,2
10957,0
10958,2
10959,0
10960,0
10961,2
10962,2
10963,0
10964,0
10965,0
10966,1
10967,0
10968,2
10969,1
10970,2
10971,0
10972,2
10973,2
10974,0
10975,2
10976,1
10977,1
10978,0
10979,0
10980,1
10981,1
10982,0
10983,0
10984,0
10985,1
10986,1
10987,2
10988,2
10989,0
10990,0
10991,1
10992,2
10993,2
10994,1
10995,0
10996,1
10997,1
10998,2
10999,2
11000,2
11001,2
11002,1
11003,1
11004,0
11005,2
11006,1
11007,0
11008,2
11009,0
11010,0
11011,2
11012,2
11013,1
11014,1
11015,2
11016,2
11017,1
11018,0
11019,0
11020,0
11021,1
11022,0
11023,2
11024,2
11025,1
11026,0
11027,0
11028,2
11029,2
11030,1
11031,0
11032,0
11033,2
11034,1
11035,2
11036,2
11037,0
11038,0
11039,1
11040,1
11041,0
11042,0
11043,0
11044,2
11045,2
11046,0
11047,0
11048,1
11049,0
11050,2
11051,2
11052,2
11053,0
11054,0
11055,2
11056,1
11057,0
11058,1
11059,1
11060,2
11061,1
11062,2
11063,0
11064,1
11065,2
11066,0
11067,0
11068,2
11069,2
11070,1
11071,2
11072,2
11073,1
11074,0
11075,0
11076,1
11077,1
11078,2
11079,2
11080,0
11081,0
11082,1
11083,0
11084,0
11085,2
11086,0
11087,0
11088,0
11089,2
11090,0
11091,0
11092,1
11093,1
11094,1
11095,1
11096,1
11097,2
11098,2
11099,1
11100,2
11101,1
11102,2
11103,0
11104,2
11105,2
11106,0
11107,1
11108,0
11109,0
11110,2
11111,2
11112,1
11113,0
11114,2
11115,1
11116,1
11117,1
11118,0
11119,0
11120,1
11121,2
11122,0
11123,1
11124,1
11125,0
11126,0
11127,1
11128,0
11129,2
11130,1
11131,2
11132,0
11133,0
11134,2
11135,1
11136,2
11137,1
11138,0
11139,2
11140,2
11141,0
11142,0
11143,0
11144,2
11145,2
11146,2
11147,0
11148,2
11149,0
11150,0
11151,1
11152,0
11153,0
11154,1
11155,1
11156,1
11157,2
11158,1
11159,0
11160,2
11161,1
11162,1
11163,2
11164,0
11165,0
11166,0
11167,1
11168,0
11169,1
11170,0
11171,2
11172,0
11173,1
11174,2
11175,0
11176,0
11177,1
11178,0
11179,2
11180,0
11181,0
11182,1
11183,0
11184,2
11185,0
11186,0
11187,2
11188,2
11189,0
11190,1
11191,1
11192,2
11193,2
11194,0
11195,1
11196,1
11197,0
11198,0
11199,0
11200,0
11201,1
11202,0
11203,2
11204,1
11205,1
11206,2
11207,1
11208,2
11209,0
11210,2
11211,2
11212,2
11213,1
11214,0
11215,2
11216,0
11217,2
11218,2
11219,0
11220,0
11221,1
11222,0
11223,0
11224,1
11225,0
11226,0
11227,1
11228,0
11229,0
11230,1
11231,0
11232,0
11233,0
11234,1
11235,2
11236,0
11237,2
11238,2
11239,0
11240,2
11241,0
11242,1
11243,0
11244,2
11245,1
11246,0
11247,0
11248,2
11249,0
11250,0
11251,1
11252,0
11253,1
11254,0
11255,0
11256,1
11257,1
11258,2
11259,1
11260,1
11261,1
11262,0
11263,2
11264,0
11265,2
11266,1
11267,2
11268,0
11269,1
11270,0
11271,0
11272,2
11273,0
11274,2
11275,1
11276,1
11277,2
11278,1
11279,2
11280,1
11281,0
11282,2
11283,2
11284,0
11285,2
11286,0
11287,2
11288,0
11289,2
11290,1
11291,1
11292,0
11293,0
11294,0
11295,0
11296,0
11297,0
11298,0
11299,0
11300,2
11301,2
11302,0
11303,2
11304,0
11305,0
11306,2
11307,0
11308,0
11309,2
11310,1
11311,1
11312,2
11313,0
11314,0
11315,1
11316,0
11317,0
11318,2
11319,0
11320,0
11321,0
11322,0
11323,2
11324,0
11325,0
11326,2
11327,0
11328,0
11329,2
11330,0
11331,1
11332,0
11333,1
11334,1
11335,2
11336,1
11337,0
11338,2
11339,2
11340,2
11341,1
11342,1
11343,0
11344,2
11345,0
11346,0
11347,0
11348,0
11349,0
11350,0
11351,0
11352,1
11353,2
11354,2
11355,2
11356,2
11357,1
11358,2
11359,2
11360,0
11361,2
11362,1
11363,0
11364,0
11365,0
11366,0
11367,1
11368,2
11369,0
11370,2
11371,2
11372,2
11373,0
11374,0
11375,0
11376,2
11377,0
11378,0
11379,1
11380,1
11381,1
11382,1
11383,2
11384,1
11385,1
11386,1
11387,2
11388,1
11389,0
11390,0
11391,0
11392,2
11393,1
11394,2
11395,1
11396,0
11397,1
11398,1
11399,2
11400,1
11401,0
11402,1
11403,0
11404,1
11405,1
11406,0
11407,0
11408,2
11409,0
11410,1
11411,2
11412,2
11413,0
11414,2
11415,0
11416,2
11417,1
11418,0
11419,2
11420,2
11421,0
11422,2
11423,0
11424,0
11425,1
11426,2
11427,0
11428,0
11429,0
11430,2
11431,0
11432,2
11433,1
11434,0
11435,2
11436,1
11437,2
11438,2
11439,2
11440,1
11441,2
11442,2
11443,1
11444,0
11445,2
11446,2
11447,0
11448,0
11449,2
11450,0
11451,0
11452,0
11453,2
11454,1
11455,2
11456,1
11457,2
11458,0
11459,2
11460,2
11461,0
11462,1
11463,2
11464,2
11465,1
11466,2
11467,0
11468,1
11469,0
11470,1
11471,0
11472,0
11473,0
11474,0
11475,1
11476,2
11477,1
11478,1
11479,2
11480,2
11481,2
11482,1
11483,2
11484,2
11485,1
11486,2
11487,0
11488,2
11489,2
11490,0
11491,0
11492,0
11493,1
11494,0
11495,0
11496,0
11497,2
11498,0
11499,0
11500,2
11501,2
11502,1
11503,1
11504,2
11505,2
11506,0
11507,1
11508,1
11509,0
11510,2
11511,2
11512,0
11513,1
11514,1
11515,0
11516,0
11517,0
11518,2
11519,2
11520,2
11521,1
11522,0
11523,1
11524,1
11525,2
11526,2
11527,2
11528,1
11529,1
11530,2
11531,0
11532,2
11533,0
11534,0
11535,1
11536,1
11537,2
11538,0
11539,2
11540,1
11541,1
11542,0
11543,1
11544,0
11545,1
11546,2
11547,0
11548,2
11549,1
11550,0
11551,2
11552,0
11553,0
11554,1
11555,2
11556,0
11557,1
11558,1
11559,1
11560,1
11561,0
11562,2
11563,1
11564,0
11565,0
11566,2
11567,2
11568,1
11569,2
11570,0
11571,2
11572,1
11573,2
11574,0
11575,1
11576,2
11577,1
11578,2
11579,1
11580,0
11581,2
11582,2
11583,0
11584,0
11585,1
11586,2
11587,2
11588,2
11589,2
11590,1
11591,1
11592,2
11593,2
11594,2
11595,0
11596,2
11597,0
11598,2
11599,2
11600,0
11601,0
11602,0
11603,2
11604,0
11605,1
11606,0
11607,0
11608,2
11609,1
11610,1
11611,0
11612,1
11613,1
11614,0
11615,0
11616,1
11617,1
11618,2
11619,2
11620,0
11621,0
11622,0
11623,1
11624,0
11625,2
11626,2
11627,0
11628,0
11629,0
11630,2
11631,2
11632,1
11633,1
11634,0
11635,2
11636,2
11637,0
11638,1
11639,1
11640,1
11641,1
11642,2
11643,2
11644,2
11645,0
11646,1
11647,2
11648,0
11649,0
11650,0
11651,1
11652,1
11653,0
11654,0
11655,2
11656,0
11657,0
11658,0
11659,1
11660,2
11661,1
11662,0
11663,0
11664,1
11665,2
11666,0
11667,0
11668,2
11669,0
11670,2
11671,0
11672,1
11673,0
11674,2
11675,1
11676,0
11677,1
11678,2
11679,0
11680,2
11681,1
11682,0
11683,2
11684,0
11685,1
11686,2
11687,2
11688,0
11689,0
11690,1
11691,0
11692,0
11693,2
11694,0
11695,2
11696,1
11697,2
11698,2
11699,1
11700,2
11701,2
11702,0
11703,1
11704,2
11705,1
11706,2
11707,2
11708,0
11709,2
11710,0
11711,1
11712,2
11713,2
11714,2
11715,0
11716,0
11717,2
11718,1
11719,2
11720,2
11721,2
11722,0
11723,1
11724,2
11725,0
11726,0
11727,1
11728,2
11729,0
11730,0
11731,0
11732,0
11733,1
11734,2
11735,2
11736,2
11737,0
11738,1
11739,2
11740,2
11741,1
11742,0
11743,0
11744,0
11745,0
11746,0
11747,2
11748,1
11749,0
11750,1
11751,0
11752,0
11753,1
11754,2
11755,0
11756,2
11757,2
11758,2
11759,0
11760,2
11761,2
11762,0
11763,1
11764,1
11765,0
11766,1
11767,1
11768,2
11769,0
11770,0
11771,1
11772,1
11773,2
11774,0
11775,0
11776,0
11777,1
11778,0
11779,2
11780,0
11781,0
11782,1
11783,0
11784,1
11785,0
11786,1
11787,1
11788,2
11789,1
11790,0
11791,0
11792,2
11793,1
11794,0
11795,0
11796,2
11797,2
11798,0
11799,1
11800,2
11801,0
11802,2
11803,1
11804,1
11805,2
11806,1
11807,2
11808,0
11809,2
11810,2
11811,2
11812,1
11813,1
11814,2
11815,1
11816,2
11817,2
11818,2
11819,1
11820,2
11821,1
11822,1
11823,1
11824,0
11825,0
11826,1
11827,2
11828,2
11829,0
11830,2
11831,1
11832,0
11833,0
11834,0
11835,0
11836,1
11837,0
11838,2
11839,2
11840,0
11841,0
11842,1
11843,0
11844,0
11845,2
11846,0
11847,2
11848,0
11849,0
11850,2
11851,1
11852,2
11853,0
11854,0
11855,1
11856,1
11857,1
11858,1
11859,2
11860,1
11861,2
11862,0
11863,2
11864,0
11865,0
11866,0
11867,2
11868,1
11869,0
11870,0
11871,2
11872,1
11873,2
11874,2
11875,1
11876,0
11877,2
11878,2
11879,1
11880,2
11881,0
11882,0
11883,2
11884,0
11885,2
11886,1
11887,2
11888,0
11889,2
11890,0
11891,2
11892,0
11893,0
11894,2
11895,2
11896,1
11897,2
11898,1
11899,2
11900,2
11901,1
11902,2
11903,1
11904,2
11905,2
11906,1
11907,2
11908,1
11909,0
11910,2
11911,2
11912,2
11913,2
11914,0
11915,2
11916,0
11917,1
11918,1
11919,1
11920,1
11921,0
11922,1
11923,1
11924,1
11925,2
11926,2
11927,2
11928,1
11929,0
11930,1
11931,1
11932,1
11933,2
11934,1
11935,2
11936,1
11937,2
11938,1
11939,2
11940,2
11941,1
11942,2
11943,2
11944,1
11945,0
11946,2
11947,1
11948,1
11949,1
11950,0
11951,1
11952,2
11953,0
11954,1
11955,0
11956,2
11957,2
11958,1
11959,1
11960,2
11961,1
11962,1
11963,0
11964,0
11965,1
11966,1
11967,0
11968,0
11969,1
11970,2
11971,1
11972,0
11973,1
11974,0
11975,1
11976,2
11977,2
11978,0
11979,1
11980,0
11981,0
11982,0
11983,1
11984,1
11985,0
11986,0
11987,0
11988,1
11989,2
11990,0
11991,1
11992,0
11993,0
11994,2
11995,0
11996,0
11997,2
11998,2
11999,2
12000,0
12001,0
12002,2
12003,0
12004,0
12005,1
12006,1
12007,0
12008,2
12009,1
12010,0
12011,0
12012,0
12013,1
12014,2
12015,1
12016,0
12017,2
12018,1
12019,0
12020,0
12021,1
12022,2
12023,1
12024,1
12025,0
12026,0
12027,1
12028,2
12029,2
12030,2
12031,1
12032,1
12033,0
12034,2
12035,1
12036,0
12037,2
12038,1
12039,2
12040,2
12041,0
12042,2
12043,2
12044,2
12045,2
12046,0
12047,1
12048,1
12049,1
12050,2
12051,1
12052,0
12053,2
12054,0
12055,2
12056,1
12057,0
12058,2
12059,2
12060,0
12061,1
12062,2
12063,0
12064,2
12065,1
12066,0
12067,1
12068,1
12069,2
12070,0
12071,1
12072,2
12073,2
12074,1
12075,0
12076,0
12077,0
12078,1
12079,1
12080,0
12081,0
12082,1
12083,2
12084,0
12085,2
12086,0
12087,0
12088,0
12089,2
12090,0
12091,0
12092,0
12093,1
12094,1
12095,0
12096,1
12097,2
12098,1
12099,2
12100,0
12101,1
12102,0
12103,2
12104,1
12105,1
12106,0
12107,1
12108,0
12109,2
12110,0
12111,0
12112,1
12113,0
12114,2
12115,1
12116,2
12117,0
12118,1
12119,0
12120,1
12121,0
12122,0
12123,1
12124,0
12125,0
12126,0
12127,0
12128,0
12129,0
12130,2
12131,1
12132,2
12133,1
12134,0
12135,2
12136,0
12137,2
12138,2
12139,0
12140,0
12141,2
12142,0
12143,2
12144,0
12145,2
12146,2
12147,1
12148,2
12149,2
12150,1
12151,1
12152,1
12153,1
12154,0
12155,2
12156,2
12157,2
12158,0
12159,1
12160,1
12161,1
12162,2
12163,0
12164,1
12165,0
12166,2
12167,2
12168,0
12169,0
12170,0
12171,0
12172,1
12173,1
12174,2
12175,1
12176,2
12177,0
12178,2
12179,1
12180,2
12181,0
12182,0
12183,1
12184,2
12185,1
12186,0
12187,2
12188,1
12189,0
12190,2
12191,2
12192,0
12193,2
12194,0
12195,0
12196,1
12197,0
12198,2
12199,1
12200,2
12201,1
12202,2
12203,0
12204,2
12205,0
12206,1
12207,2
12208,0
12209,2
12210,2
12211,1
12212,2
12213,0
12214,2
12215,2
12216,0
12217,0
12218,0
12219,2
12220,1
12221,2
12222,0
12223,1
12224,2
12225,1
12226,1
12227,0
12228,0
12229,0
12230,2
12231,1
12232,2
12233,0
12234,0
12235,2
12236,1
12237,0
12238,2
12239,1
12240,0
12241,1
12242,0
12243,2
12244,1
12245,2
12246,0
12247,2
12248,2
12249,0
12250,2
12251,0
12252,0
12253,2
12254,1
12255,2
12256,2
12257,1
12258,0
12259,1
12260,1
12261,1
12262,2
12263,1
12264,0
12265,0
12266,0
12267,2
12268,1
12269,2
12270,2
12271,1
12272,1
12273,0
12274,2
12275,0
12276,0
12277,2
12278,0
12279,0
12280,2
12281,0
12282,2
12283,1
12284,1
12285,2
12286,1
12287,1
12288,1
12289,2
12290,1
12291,1
12292,0
12293,2
12294,1
12295,1
12296,2
12297,2
12298,1
12299,0
12300,0
12301,1
12302,2
12303,2
12304,0
12305,2
12306,1
12307,1
12308,2
12309,0
12310,1
12311,0
12312,2
12313,0
12314,0
12315,2
12316,2
12317,2
12318,2
12319,1
12320,2
12321,0
12322,2
12323,1
12324,0
12325,1
12326,0
12327,1
12328,1
12329,0
12330,0
12331,0
12332,0
12333,0
12334,1
12335,0
12336,1
12337,0
12338,0
12339,1
12340,2
12341,2
12342,0
12343,0
12344,1
12345,2
12346,0
12347,0
12348,2
12349,0
12350,2
12351,0
12352,2
12353,2
12354,1
12355,2
12356,2
12357,2
12358,2
12359,2
